Industry,Country,Year,Attack_Type,Data_Type,Records_Compromised,Employee_Count,Security_Budget_Million_USD,Financial_Impact_Million_USD,Recovery_Time_Days,Incident_Severity,Baseline_Industry_Cost_Million_USD,Per_Record_Cost_USD,Estimated_Financial_Impact_Million_USD
IT,UK,2018.0,Ransomware,pii_customer,211305.0,8900,12.3,61.42,27,3.0,4.22,100.0,61.42
Government,UK,2024.0,DDoS,pii_customer,60379.0,2300,8.9,68.83,32,3.0,4.22,100.0,68.83
Healthcare,Russia,2020.0,Ransomware,pii_customer,785179.0,10700,19.2,11.11,2,1.0,8.44,100.0,11.11
Telecommunications,Russia,2022.0,SQL Injection,pii_customer,652682.0,45000,34.5,1.99,46,4.0,4.22,100.0,1.99
Banking,Brazil,2022.0,SQL Injection,pii_customer,52649.0,8900,12.3,5.85,57,4.0,4.22,100.0,5.85
Government,Germany,2024.0,Man-in-the-Middle,pii_customer,865871.0,2300,8.9,45.75,58,4.0,4.22,100.0,45.75
Retail,Russia,2022.0,DDoS,pii_customer,474552.0,23000,8.9,93.71,20,2.0,3.798,100.0,93.71
Healthcare,France,2024.0,SQL Injection,pii_customer,400840.0,10700,19.2,5.7,57,4.0,8.44,100.0,5.7
Education,USA,2020.0,Phishing,pii_customer,275819.0,3400,2.1,60.57,69,4.0,3.376,100.0,60.57
Retail,Brazil,2021.0,DDoS,pii_customer,454088.0,23000,8.9,89.79,70,4.0,3.798,100.0,89.79
Government,France,2018.0,Phishing,pii_customer,338619.0,2300,8.9,30.68,68,4.0,4.22,100.0,30.68
Banking,Brazil,2018.0,Malware,pii_customer,940038.0,8900,12.3,31.56,24,2.0,4.22,100.0,31.56
Government,USA,2017.0,DDoS,pii_customer,17805.0,2300,8.9,98.73,31,3.0,4.22,100.0,98.73
Telecommunications,Japan,2020.0,SQL Injection,pii_customer,244933.0,45000,34.5,92.13,37,3.0,4.22,100.0,92.13
Retail,USA,2016.0,Phishing,pii_customer,198602.0,23000,8.9,71.14,18,2.0,3.798,100.0,71.14
Retail,India,2023.0,DDoS,pii_customer,504861.0,23000,8.9,73.85,65,4.0,3.798,100.0,73.85
Telecommunications,UK,2016.0,Malware,pii_customer,695618.0,45000,34.5,91.24,14,1.0,4.22,100.0,91.24
Healthcare,China,2022.0,Man-in-the-Middle,pii_customer,270732.0,10700,19.2,5.4,31,3.0,8.44,100.0,5.4
Retail,UK,2015.0,Phishing,pii_customer,270326.0,23000,8.9,77.58,24,2.0,3.798,100.0,77.58
Government,Russia,2017.0,Man-in-the-Middle,pii_customer,827534.0,2300,8.9,80.95,29,3.0,4.22,100.0,80.95
Retail,Germany,2020.0,Man-in-the-Middle,pii_customer,32499.0,23000,8.9,46.07,14,1.0,3.798,100.0,46.07
Telecommunications,Russia,2016.0,Malware,pii_customer,279065.0,45000,34.5,52.2,62,4.0,4.22,100.0,52.2
Telecommunications,Germany,2017.0,Ransomware,pii_customer,119598.0,45000,34.5,49.56,43,4.0,4.22,100.0,49.56
Education,Germany,2016.0,SQL Injection,pii_customer,387500.0,3400,2.1,61.78,30,3.0,3.376,100.0,61.78
Education,Brazil,2018.0,Phishing,pii_customer,656031.0,3400,2.1,66.07,36,3.0,3.376,100.0,66.07
Education,China,2022.0,Ransomware,pii_customer,637259.0,3400,2.1,85.72,57,4.0,3.376,100.0,85.72
Education,Russia,2023.0,SQL Injection,pii_customer,623106.0,3400,2.1,1.05,43,4.0,3.376,100.0,0.98
Education,India,2015.0,DDoS,pii_customer,513867.0,3400,2.1,21.74,34,3.0,3.376,100.0,21.74
Healthcare,Australia,2023.0,Man-in-the-Middle,pii_customer,710871.0,10700,19.2,7.54,55,4.0,8.44,100.0,7.54
Healthcare,India,2020.0,Malware,pii_customer,875225.0,10700,19.2,7.08,31,3.0,8.44,100.0,7.08
Retail,Germany,2024.0,Malware,pii_customer,989625.0,23000,8.9,71.2,53,4.0,3.798,100.0,71.2
Education,China,2016.0,DDoS,pii_customer,210433.0,3400,2.1,89.08,63,4.0,3.376,100.0,89.08
IT,USA,2018.0,Malware,pii_customer,709153.0,8900,12.3,26.31,45,4.0,4.22,100.0,26.31
IT,France,2020.0,Ransomware,pii_customer,568832.0,8900,12.3,21.11,12,1.0,4.22,100.0,21.11
Retail,China,2022.0,Phishing,pii_customer,355545.0,23000,8.9,51.76,68,4.0,3.798,100.0,51.76
Education,Germany,2019.0,Phishing,pii_customer,112635.0,3400,2.1,90.91,55,4.0,3.376,100.0,90.91
Banking,Brazil,2015.0,SQL Injection,pii_customer,988268.0,8900,12.3,89.39,44,4.0,4.22,100.0,89.39
Education,India,2021.0,Malware,pii_customer,357399.0,3400,2.1,65.87,2,1.0,3.376,100.0,65.87
Government,Japan,2018.0,Man-in-the-Middle,pii_customer,512258.0,2300,8.9,78.16,32,3.0,4.22,100.0,78.16
Healthcare,Australia,2024.0,Ransomware,pii_customer,180760.0,10700,19.2,24.21,34,3.0,8.44,100.0,24.21
Retail,USA,2023.0,Man-in-the-Middle,pii_customer,691638.0,23000,8.9,81.16,17,1.0,3.798,100.0,81.16
IT,Russia,2019.0,Ransomware,pii_customer,123757.0,8900,12.3,80.18,54,4.0,4.22,100.0,80.18
Telecommunications,Germany,2018.0,DDoS,pii_customer,702285.0,45000,34.5,70.0,46,4.0,4.22,100.0,70.0
Education,Australia,2022.0,DDoS,pii_customer,907708.0,3400,2.1,9.73,44,4.0,3.376,100.0,9.73
Healthcare,Australia,2015.0,DDoS,pii_customer,713160.0,10700,19.2,4.49,26,3.0,8.44,100.0,4.49
Banking,USA,2022.0,Malware,pii_customer,239200.0,8900,12.3,46.75,8,1.0,4.22,100.0,46.75
Healthcare,China,2016.0,DDoS,pii_customer,500521.0,10700,19.2,63.15,27,3.0,8.44,100.0,63.15
IT,India,2015.0,Phishing,pii_customer,741259.0,8900,12.3,25.47,18,2.0,4.22,100.0,25.47
Education,Japan,2021.0,SQL Injection,pii_customer,604843.0,3400,2.1,3.97,40,3.0,3.376,100.0,3.97
Education,UK,2023.0,SQL Injection,pii_customer,697610.0,3400,2.1,19.17,18,2.0,3.376,100.0,19.17
IT,Germany,2022.0,SQL Injection,pii_customer,730850.0,8900,12.3,58.35,27,3.0,4.22,100.0,58.35
IT,Australia,2018.0,SQL Injection,pii_customer,417807.0,8900,12.3,65.08,46,4.0,4.22,100.0,65.08
Healthcare,India,2020.0,Malware,pii_customer,58205.0,10700,19.2,3.74,63,4.0,8.44,100.0,3.74
Healthcare,India,2016.0,SQL Injection,pii_customer,830670.0,10700,19.2,33.11,11,1.0,8.44,100.0,33.11
Government,Brazil,2024.0,Ransomware,pii_customer,691990.0,2300,8.9,57.7,41,3.0,4.22,100.0,57.7
Retail,USA,2015.0,Ransomware,pii_customer,498089.0,23000,8.9,74.68,18,2.0,3.798,100.0,74.68
IT,China,2015.0,Ransomware,pii_customer,748040.0,8900,12.3,86.82,18,2.0,4.22,100.0,86.82
Healthcare,Brazil,2018.0,Ransomware,pii_customer,909979.0,10700,19.2,4.51,65,4.0,8.44,100.0,4.51
Banking,Australia,2019.0,Man-in-the-Middle,pii_customer,286038.0,8900,12.3,27.0,43,4.0,4.22,100.0,27.0
Retail,Russia,2021.0,SQL Injection,pii_customer,479586.0,23000,8.9,82.88,8,1.0,3.798,100.0,82.88
Banking,Australia,2020.0,Phishing,pii_customer,454763.0,8900,12.3,42.03,14,1.0,4.22,100.0,42.03
Telecommunications,UK,2019.0,Phishing,pii_customer,60183.0,45000,34.5,33.85,17,1.0,4.22,100.0,33.85
Education,Russia,2018.0,Phishing,pii_customer,596801.0,3400,2.1,94.6,70,4.0,3.376,100.0,94.6
IT,China,2021.0,Ransomware,pii_customer,698786.0,8900,12.3,71.9,21,2.0,4.22,100.0,71.9
Telecommunications,Japan,2021.0,DDoS,pii_customer,441749.0,45000,34.5,94.23,55,4.0,4.22,100.0,94.23
Healthcare,China,2018.0,SQL Injection,pii_customer,966102.0,10700,19.2,76.4,1,1.0,8.44,100.0,76.4
Healthcare,India,2017.0,Malware,pii_customer,430200.0,10700,19.2,66.29,48,4.0,8.44,100.0,66.29
Banking,UK,2023.0,Ransomware,pii_customer,638668.0,8900,12.3,49.89,47,4.0,4.22,100.0,49.89
Healthcare,UK,2019.0,DDoS,pii_customer,127817.0,10700,19.2,81.91,66,4.0,8.44,100.0,81.91
Government,Brazil,2017.0,Man-in-the-Middle,pii_customer,491794.0,2300,8.9,14.54,4,1.0,4.22,100.0,14.54
IT,Germany,2024.0,Ransomware,pii_customer,737958.0,8900,12.3,33.44,54,4.0,4.22,100.0,33.44
Education,Australia,2017.0,DDoS,pii_customer,724207.0,3400,2.1,31.74,54,4.0,3.376,100.0,31.74
Healthcare,Germany,2018.0,SQL Injection,pii_customer,451780.0,10700,19.2,78.11,28,3.0,8.44,100.0,78.11
Healthcare,India,2016.0,Man-in-the-Middle,pii_customer,875227.0,10700,19.2,8.25,20,2.0,8.44,100.0,8.25
Banking,Brazil,2018.0,Malware,pii_customer,334945.0,8900,12.3,17.52,33,3.0,4.22,100.0,17.52
IT,Australia,2023.0,DDoS,pii_customer,525978.0,8900,12.3,81.89,12,1.0,4.22,100.0,81.89
Retail,UK,2016.0,Phishing,pii_customer,761252.0,23000,8.9,37.29,57,4.0,3.798,100.0,37.29
Government,China,2017.0,Phishing,pii_customer,168075.0,2300,8.9,38.87,52,4.0,4.22,100.0,38.87
Banking,Japan,2015.0,Ransomware,pii_customer,443408.0,8900,12.3,6.57,71,4.0,4.22,100.0,6.57
IT,UK,2018.0,DDoS,pii_customer,60917.0,8900,12.3,17.99,1,1.0,4.22,100.0,17.99
Banking,USA,2017.0,Man-in-the-Middle,pii_customer,839892.0,8900,12.3,59.54,20,2.0,4.22,100.0,59.54
Government,Brazil,2021.0,Ransomware,pii_customer,673933.0,2300,8.9,72.14,22,2.0,4.22,100.0,72.14
Education,USA,2021.0,Ransomware,pii_customer,534283.0,3400,2.1,84.64,49,4.0,3.376,100.0,84.64
Education,UK,2022.0,DDoS,pii_customer,49715.0,3400,2.1,32.2,72,4.0,3.376,100.0,32.2
Banking,China,2022.0,SQL Injection,pii_customer,297461.0,8900,12.3,1.16,15,1.0,4.22,100.0,1.16
Healthcare,Russia,2021.0,SQL Injection,pii_customer,861410.0,10700,19.2,48.71,7,1.0,8.44,100.0,48.71
Telecommunications,Germany,2016.0,DDoS,pii_customer,547178.0,45000,34.5,14.28,45,4.0,4.22,100.0,14.28
Banking,Japan,2020.0,Ransomware,pii_customer,273660.0,8900,12.3,37.38,6,1.0,4.22,100.0,37.38
IT,Brazil,2023.0,Phishing,pii_customer,195113.0,8900,12.3,23.01,4,1.0,4.22,100.0,23.01
Banking,China,2018.0,Man-in-the-Middle,pii_customer,881294.0,8900,12.3,9.77,3,1.0,4.22,100.0,9.77
Government,USA,2024.0,Phishing,pii_customer,146937.0,2300,8.9,58.64,10,1.0,4.22,100.0,58.64
Healthcare,Russia,2016.0,Phishing,pii_customer,72191.0,10700,19.2,11.29,3,1.0,8.44,100.0,11.29
Government,Australia,2022.0,Man-in-the-Middle,pii_customer,898589.0,2300,8.9,90.65,58,4.0,4.22,100.0,90.65
Telecommunications,Japan,2024.0,Malware,pii_customer,430306.0,45000,34.5,30.66,67,4.0,4.22,100.0,30.66
IT,Australia,2022.0,DDoS,pii_customer,835814.0,8900,12.3,27.02,40,3.0,4.22,100.0,27.02
IT,Russia,2015.0,SQL Injection,pii_customer,837322.0,8900,12.3,56.07,25,2.0,4.22,100.0,56.07
Telecommunications,Russia,2019.0,SQL Injection,pii_customer,299403.0,45000,34.5,10.88,23,2.0,4.22,100.0,10.88
Government,USA,2024.0,Man-in-the-Middle,pii_customer,482492.0,2300,8.9,96.13,17,1.0,4.22,100.0,96.13
IT,China,2022.0,DDoS,pii_customer,777010.0,8900,12.3,88.61,34,3.0,4.22,100.0,88.61
IT,Germany,2021.0,DDoS,pii_customer,806210.0,8900,12.3,73.5,5,1.0,4.22,100.0,73.5
Government,China,2024.0,Malware,pii_customer,281616.0,2300,8.9,1.17,6,1.0,4.22,100.0,1.17
Banking,India,2023.0,Ransomware,pii_customer,827952.0,8900,12.3,42.02,21,2.0,4.22,100.0,42.02
Retail,USA,2020.0,Malware,pii_customer,179586.0,23000,8.9,59.15,27,3.0,3.798,100.0,59.15
Retail,UK,2022.0,Phishing,pii_customer,725905.0,23000,8.9,26.63,54,4.0,3.798,100.0,26.63
Healthcare,USA,2016.0,DDoS,pii_customer,723411.0,10700,19.2,30.49,40,3.0,8.44,100.0,30.49
Banking,India,2024.0,Malware,pii_customer,141437.0,8900,12.3,14.01,10,1.0,4.22,100.0,14.01
Government,USA,2019.0,DDoS,pii_customer,441744.0,2300,8.9,49.88,40,3.0,4.22,100.0,49.88
Telecommunications,Japan,2016.0,Malware,pii_customer,936738.0,45000,34.5,4.84,8,1.0,4.22,100.0,4.84
Education,USA,2024.0,Malware,pii_customer,822636.0,3400,2.1,75.51,63,4.0,3.376,100.0,75.51
Banking,Australia,2018.0,Malware,pii_customer,843891.0,8900,12.3,68.32,31,3.0,4.22,100.0,68.32
Healthcare,Russia,2020.0,DDoS,pii_customer,82576.0,10700,19.2,6.37,40,3.0,8.44,100.0,6.37
Banking,France,2024.0,Ransomware,pii_customer,759522.0,8900,12.3,97.53,39,3.0,4.22,100.0,97.53
Banking,UK,2024.0,Ransomware,pii_customer,860343.0,8900,12.3,12.22,42,4.0,4.22,100.0,12.22
Government,Australia,2023.0,Malware,pii_customer,14483.0,2300,8.9,55.72,36,3.0,4.22,100.0,55.72
Telecommunications,Japan,2023.0,Malware,pii_customer,871255.0,45000,34.5,67.77,24,2.0,4.22,100.0,67.77
Government,India,2019.0,Man-in-the-Middle,pii_customer,48647.0,2300,8.9,98.86,48,4.0,4.22,100.0,98.86
Education,Australia,2024.0,Phishing,pii_customer,109907.0,3400,2.1,74.75,5,1.0,3.376,100.0,74.75
Retail,Brazil,2022.0,Man-in-the-Middle,pii_customer,749386.0,23000,8.9,89.11,16,1.0,3.798,100.0,89.11
Telecommunications,Russia,2018.0,Malware,pii_customer,900723.0,45000,34.5,89.79,32,3.0,4.22,100.0,89.79
IT,France,2024.0,Phishing,pii_customer,943151.0,8900,12.3,49.75,66,4.0,4.22,100.0,49.75
Education,USA,2019.0,Malware,pii_customer,93580.0,3400,2.1,1.05,21,2.0,3.376,100.0,1.05
Retail,China,2019.0,Malware,pii_customer,303469.0,23000,8.9,26.66,60,4.0,3.798,100.0,26.66
Telecommunications,USA,2024.0,Malware,pii_customer,28436.0,45000,34.5,1.05,66,4.0,4.22,100.0,0.71
Healthcare,France,2015.0,Phishing,pii_customer,383484.0,10700,19.2,41.92,52,4.0,8.44,100.0,41.92
Telecommunications,Germany,2017.0,DDoS,pii_customer,27446.0,45000,34.5,40.05,13,1.0,4.22,100.0,40.05
Healthcare,Japan,2020.0,Phishing,pii_customer,39276.0,10700,19.2,73.13,29,3.0,8.44,100.0,73.13
IT,Brazil,2024.0,SQL Injection,pii_customer,88304.0,8900,12.3,33.94,41,3.0,4.22,100.0,33.94
Government,Brazil,2019.0,Malware,pii_customer,281096.0,2300,8.9,4.95,2,1.0,4.22,100.0,4.95
Banking,Australia,2018.0,SQL Injection,pii_customer,793612.0,8900,12.3,50.23,12,1.0,4.22,100.0,50.23
Banking,UK,2016.0,Malware,pii_customer,848188.0,8900,12.3,49.92,12,1.0,4.22,100.0,49.92
IT,India,2016.0,Man-in-the-Middle,pii_customer,374767.0,8900,12.3,70.24,67,4.0,4.22,100.0,70.24
Telecommunications,France,2019.0,DDoS,pii_customer,835349.0,45000,34.5,85.65,8,1.0,4.22,100.0,85.65
Banking,Japan,2020.0,SQL Injection,pii_customer,877560.0,8900,12.3,64.25,61,4.0,4.22,100.0,64.25
Government,Germany,2016.0,Man-in-the-Middle,pii_customer,249279.0,2300,8.9,58.93,58,4.0,4.22,100.0,58.93
Government,Japan,2017.0,Ransomware,pii_customer,126143.0,2300,8.9,9.24,35,3.0,4.22,100.0,9.24
Government,France,2021.0,Malware,pii_customer,7910.0,2300,8.9,50.84,19,2.0,4.22,100.0,50.84
Education,Brazil,2020.0,SQL Injection,pii_customer,732802.0,3400,2.1,85.12,62,4.0,3.376,100.0,85.12
Telecommunications,USA,2019.0,DDoS,pii_customer,426349.0,45000,34.5,12.13,44,4.0,4.22,100.0,12.13
Telecommunications,China,2019.0,Man-in-the-Middle,pii_customer,739538.0,45000,34.5,6.24,5,1.0,4.22,100.0,6.24
Retail,UK,2016.0,SQL Injection,pii_customer,251689.0,23000,8.9,17.98,1,1.0,3.798,100.0,17.98
Education,Germany,2015.0,Malware,pii_customer,461291.0,3400,2.1,75.2,5,1.0,3.376,100.0,75.2
Banking,UK,2021.0,Man-in-the-Middle,pii_customer,757595.0,8900,12.3,71.88,40,3.0,4.22,100.0,71.88
Retail,Japan,2024.0,Man-in-the-Middle,pii_customer,970866.0,23000,8.9,12.62,13,1.0,3.798,100.0,12.62
Government,Brazil,2021.0,Malware,pii_customer,334916.0,2300,8.9,79.56,35,3.0,4.22,100.0,79.56
IT,UK,2019.0,Man-in-the-Middle,pii_customer,384185.0,8900,12.3,35.37,71,4.0,4.22,100.0,35.37
Education,Australia,2016.0,Phishing,pii_customer,6670.0,3400,2.1,98.72,24,2.0,3.376,100.0,98.72
IT,France,2016.0,Man-in-the-Middle,pii_customer,801177.0,8900,12.3,62.08,11,1.0,4.22,100.0,62.08
Banking,Russia,2016.0,Ransomware,pii_customer,183711.0,8900,12.3,28.79,50,4.0,4.22,100.0,28.79
Retail,France,2015.0,Malware,pii_customer,573985.0,23000,8.9,83.45,45,4.0,3.798,100.0,83.45
Healthcare,Japan,2018.0,DDoS,pii_customer,675172.0,10700,19.2,88.04,43,4.0,8.44,100.0,88.04
Government,Germany,2018.0,DDoS,pii_customer,716770.0,2300,8.9,35.76,2,1.0,4.22,100.0,35.76
IT,Australia,2016.0,DDoS,pii_customer,825866.0,8900,12.3,43.19,23,2.0,4.22,100.0,43.19
Healthcare,USA,2019.0,Ransomware,pii_customer,206631.0,10700,19.2,92.43,64,4.0,8.44,100.0,92.43
Banking,Germany,2016.0,Phishing,pii_customer,153211.0,8900,12.3,40.18,43,4.0,4.22,100.0,40.18
IT,Japan,2018.0,SQL Injection,pii_customer,322255.0,8900,12.3,48.91,41,3.0,4.22,100.0,48.91
Telecommunications,China,2021.0,Ransomware,pii_customer,16106.0,45000,34.5,44.84,29,3.0,4.22,100.0,44.84
Education,USA,2021.0,Man-in-the-Middle,pii_customer,640851.0,3400,2.1,51.43,11,1.0,3.376,100.0,51.43
Banking,Japan,2022.0,Phishing,pii_customer,570853.0,8900,12.3,12.42,4,1.0,4.22,100.0,12.42
Banking,USA,2023.0,SQL Injection,pii_customer,995462.0,8900,12.3,98.91,33,3.0,4.22,100.0,98.91
Telecommunications,Russia,2015.0,Ransomware,pii_customer,716832.0,45000,34.5,64.68,67,4.0,4.22,100.0,64.68
Retail,USA,2015.0,Malware,pii_customer,677462.0,23000,8.9,41.34,45,4.0,3.798,100.0,41.34
IT,France,2020.0,DDoS,pii_customer,362499.0,8900,12.3,52.09,4,1.0,4.22,100.0,52.09
Retail,India,2023.0,DDoS,pii_customer,274512.0,23000,8.9,26.01,69,4.0,3.798,100.0,26.01
Government,Germany,2017.0,Malware,pii_customer,590555.0,2300,8.9,63.97,27,3.0,4.22,100.0,63.97
Telecommunications,Australia,2024.0,Phishing,pii_customer,297456.0,45000,34.5,42.28,20,2.0,4.22,100.0,42.28
Government,Russia,2015.0,Ransomware,pii_customer,465465.0,2300,8.9,2.73,60,4.0,4.22,100.0,2.73
IT,India,2023.0,Man-in-the-Middle,pii_customer,24387.0,8900,12.3,58.9,29,3.0,4.22,100.0,58.9
Education,France,2020.0,Man-in-the-Middle,pii_customer,871001.0,3400,2.1,35.12,39,3.0,3.376,100.0,35.12
IT,Brazil,2019.0,Malware,pii_customer,989421.0,8900,12.3,8.31,46,4.0,4.22,100.0,8.31
Retail,France,2015.0,Phishing,pii_customer,190100.0,23000,8.9,84.86,69,4.0,3.798,100.0,84.86
IT,France,2018.0,SQL Injection,pii_customer,3324.0,8900,12.3,63.56,65,4.0,4.22,100.0,63.56
Retail,UK,2024.0,Malware,pii_customer,851177.0,23000,8.9,33.24,53,4.0,3.798,100.0,33.24
Healthcare,Russia,2015.0,Malware,pii_customer,477346.0,10700,19.2,35.11,8,1.0,8.44,100.0,35.11
Healthcare,USA,2021.0,Malware,pii_customer,386686.0,10700,19.2,49.73,7,1.0,8.44,100.0,49.73
Banking,Russia,2016.0,DDoS,pii_customer,922456.0,8900,12.3,87.62,67,4.0,4.22,100.0,87.62
Telecommunications,China,2021.0,DDoS,pii_customer,954379.0,45000,34.5,84.09,59,4.0,4.22,100.0,84.09
Telecommunications,Germany,2024.0,Phishing,pii_customer,887186.0,45000,34.5,36.34,8,1.0,4.22,100.0,36.34
Education,India,2018.0,Malware,pii_customer,197323.0,3400,2.1,41.28,47,4.0,3.376,100.0,41.28
IT,India,2016.0,Malware,pii_customer,294587.0,8900,12.3,34.78,43,4.0,4.22,100.0,34.78
Telecommunications,UK,2022.0,Man-in-the-Middle,pii_customer,191263.0,45000,34.5,88.71,68,4.0,4.22,100.0,88.71
Healthcare,France,2017.0,Ransomware,pii_customer,332214.0,10700,19.2,88.79,16,1.0,8.44,100.0,88.79
Government,China,2024.0,Man-in-the-Middle,pii_customer,196531.0,2300,8.9,56.26,45,4.0,4.22,100.0,56.26
Banking,Brazil,2021.0,SQL Injection,pii_customer,258021.0,8900,12.3,4.34,46,4.0,4.22,100.0,4.34
Healthcare,Russia,2021.0,Ransomware,pii_customer,920121.0,10700,19.2,85.65,21,2.0,8.44,100.0,85.65
IT,Australia,2021.0,SQL Injection,pii_customer,971908.0,8900,12.3,4.52,16,1.0,4.22,100.0,4.52
IT,France,2017.0,Ransomware,pii_customer,760590.0,8900,12.3,27.19,9,1.0,4.22,100.0,27.19
Government,UK,2023.0,Man-in-the-Middle,pii_customer,569044.0,2300,8.9,45.16,27,3.0,4.22,100.0,45.16
Government,France,2021.0,SQL Injection,pii_customer,841324.0,2300,8.9,2.3,8,1.0,4.22,100.0,2.3
Government,Japan,2022.0,Malware,pii_customer,668679.0,2300,8.9,71.54,27,3.0,4.22,100.0,71.54
Banking,India,2022.0,SQL Injection,pii_customer,310150.0,8900,12.3,27.86,21,2.0,4.22,100.0,27.86
IT,Germany,2016.0,Man-in-the-Middle,pii_customer,549414.0,8900,12.3,13.21,70,4.0,4.22,100.0,13.21
Government,Australia,2015.0,DDoS,pii_customer,731839.0,2300,8.9,11.89,14,1.0,4.22,100.0,11.89
Healthcare,Brazil,2023.0,SQL Injection,pii_customer,626352.0,10700,19.2,76.58,33,3.0,8.44,100.0,76.58
Banking,India,2022.0,DDoS,pii_customer,626017.0,8900,12.3,92.23,1,1.0,4.22,100.0,92.23
Telecommunications,Australia,2019.0,DDoS,pii_customer,172782.0,45000,34.5,70.7,2,1.0,4.22,100.0,70.7
Government,France,2021.0,Ransomware,pii_customer,665023.0,2300,8.9,2.39,49,4.0,4.22,100.0,2.39
Banking,Germany,2018.0,Man-in-the-Middle,pii_customer,15909.0,8900,12.3,89.87,19,2.0,4.22,100.0,89.87
Banking,UK,2023.0,Man-in-the-Middle,pii_customer,998547.0,8900,12.3,24.28,46,4.0,4.22,100.0,24.28
IT,Australia,2019.0,DDoS,pii_customer,76358.0,8900,12.3,58.3,58,4.0,4.22,100.0,58.3
IT,Germany,2024.0,Man-in-the-Middle,pii_customer,89704.0,8900,12.3,84.19,26,3.0,4.22,100.0,84.19
Education,Russia,2024.0,Man-in-the-Middle,pii_customer,191361.0,3400,2.1,72.02,11,1.0,3.376,100.0,72.02
Government,Germany,2023.0,Man-in-the-Middle,pii_customer,200862.0,2300,8.9,1.05,13,1.0,4.22,100.0,0.61
Government,USA,2017.0,Malware,pii_customer,4966.0,2300,8.9,89.49,41,3.0,4.22,100.0,89.49
Education,Japan,2018.0,Phishing,pii_customer,344674.0,3400,2.1,34.06,19,2.0,3.376,100.0,34.06
Government,USA,2020.0,Phishing,pii_customer,449424.0,2300,8.9,37.66,3,1.0,4.22,100.0,37.66
Healthcare,Germany,2020.0,Phishing,pii_customer,162807.0,10700,19.2,69.2,4,1.0,8.44,100.0,69.2
Banking,India,2024.0,DDoS,pii_customer,21292.0,8900,12.3,47.1,10,1.0,4.22,100.0,47.1
Banking,Australia,2023.0,Malware,pii_customer,993215.0,8900,12.3,25.7,56,4.0,4.22,100.0,25.7
Banking,Australia,2017.0,DDoS,pii_customer,744201.0,8900,12.3,16.58,7,1.0,4.22,100.0,16.58
Banking,Japan,2017.0,Phishing,pii_customer,762300.0,8900,12.3,61.33,20,2.0,4.22,100.0,61.33
Government,France,2018.0,DDoS,pii_customer,764003.0,2300,8.9,14.1,43,4.0,4.22,100.0,14.1
Banking,China,2019.0,DDoS,pii_customer,761910.0,8900,12.3,33.88,27,3.0,4.22,100.0,33.88
IT,France,2023.0,Ransomware,pii_customer,296050.0,8900,12.3,87.45,30,3.0,4.22,100.0,87.45
Government,France,2020.0,Malware,pii_customer,82853.0,2300,8.9,27.43,67,4.0,4.22,100.0,27.43
Banking,Japan,2022.0,SQL Injection,pii_customer,700439.0,8900,12.3,34.03,41,3.0,4.22,100.0,34.03
Retail,Russia,2022.0,SQL Injection,pii_customer,351048.0,23000,8.9,6.61,57,4.0,3.798,100.0,6.61
Retail,China,2020.0,Phishing,pii_customer,36963.0,23000,8.9,17.99,54,4.0,3.798,100.0,17.99
IT,France,2021.0,Ransomware,pii_customer,533151.0,8900,12.3,99.77,43,4.0,4.22,100.0,99.77
Healthcare,Germany,2018.0,Man-in-the-Middle,pii_customer,62185.0,10700,19.2,61.93,32,3.0,8.44,100.0,61.93
Education,USA,2016.0,DDoS,pii_customer,231299.0,3400,2.1,48.83,58,4.0,3.376,100.0,48.83
Retail,UK,2017.0,SQL Injection,pii_customer,914365.0,23000,8.9,47.99,52,4.0,3.798,100.0,47.99
Retail,Japan,2024.0,Ransomware,pii_customer,696953.0,23000,8.9,47.44,54,4.0,3.798,100.0,47.44
Education,Russia,2015.0,Malware,pii_customer,977607.0,3400,2.1,24.47,62,4.0,3.376,100.0,24.47
Retail,Australia,2020.0,Ransomware,pii_customer,91228.0,23000,8.9,71.03,22,2.0,3.798,100.0,71.03
Government,China,2016.0,Phishing,pii_customer,417253.0,2300,8.9,59.95,16,1.0,4.22,100.0,59.95
Government,France,2021.0,Man-in-the-Middle,pii_customer,60431.0,2300,8.9,44.03,59,4.0,4.22,100.0,44.03
Healthcare,Japan,2016.0,Man-in-the-Middle,pii_customer,567209.0,10700,19.2,44.69,1,1.0,8.44,100.0,44.69
IT,France,2015.0,SQL Injection,pii_customer,596168.0,8900,12.3,70.18,15,1.0,4.22,100.0,70.18
Telecommunications,Japan,2024.0,Malware,pii_customer,437357.0,45000,34.5,49.88,56,4.0,4.22,100.0,49.88
IT,Australia,2016.0,Ransomware,pii_customer,588421.0,8900,12.3,43.88,72,4.0,4.22,100.0,43.88
IT,UK,2017.0,Phishing,pii_customer,477292.0,8900,12.3,57.17,18,2.0,4.22,100.0,57.17
Education,Germany,2018.0,Phishing,pii_customer,163839.0,3400,2.1,16.76,19,2.0,3.376,100.0,16.76
IT,UK,2024.0,SQL Injection,pii_customer,922676.0,8900,12.3,65.06,6,1.0,4.22,100.0,65.06
Education,UK,2023.0,Malware,pii_customer,941720.0,3400,2.1,34.66,71,4.0,3.376,100.0,34.66
Government,Germany,2019.0,Phishing,pii_customer,647613.0,2300,8.9,49.71,53,4.0,4.22,100.0,49.71
Telecommunications,Australia,2016.0,Ransomware,pii_customer,429456.0,45000,34.5,27.17,28,3.0,4.22,100.0,27.17
